Date,SPI3,SPI6
2/1/1974,-1.41,0.4
3/1/1974,-0.2,1.1
4/1/1974,0.03,-1.03
5/1/1974,0.24,-0.12
6/1/1974,-0.11,-0.23
7/1/1974,-0.27,-0.32
8/1/1974,-0.12,-0.11
9/1/1974,0.03,-0.08
10/1/1974,1.51,1.1
11/1/1974,1.34,0.96
12/1/1974,1.72,1.07
1/1/1975,-0.74,1.34
2/1/1975,0.43,1.35
3/1/1975,0.45,1.74
4/1/1975,-0.95,-1.43
5/1/1975,-1.26,-1.02
6/1/1975,-1.37,-1.35
7/1/1975,-0.07,-0.26
8/1/1975,0.36,0.04
9/1/1975,1.24,0.66
10/1/1975,1.87,1.52
11/1/1975,1.64,1.53
12/1/1975,1.47,1.8
1/1/1976,-0.9,1.72
2/1/1976,-1.41,1.59
3/1/1976,0,1.44
4/1/1976,0.5,-0.48
5/1/1976,0.15,-0.21
6/1/1976,0.69,0.63
7/1/1976,0.21,0.26
8/1/1976,0.4,0.35
9/1/1976,-0.85,-0.45
10/1/1976,-1.42,-0.98
11/1/1976,-1.38,-0.71
12/1/1976,-0.6,-1.15
1/1/1977,0.8,-1.21
2/1/1977,-1.41,-1.59
3/1/1977,0.71,-0.52
4/1/1977,0.71,0.86
5/1/1977,0.26,-0.1
6/1/1977,0.05,0.12
7/1/1977,-0.33,-0.2
8/1/1977,-0.59,-0.54
9/1/1977,-1.56,-1.37
10/1/1977,-0.84,-0.92
11/1/1977,0.02,-0.49
12/1/1977,1.06,-0.59
1/1/1978,1.2,-0.44
2/1/1978,1.17,0.14
3/1/1978,1.51,1.25
4/1/1978,1.25,1.51
5/1/1978,1.36,1.58
6/1/1978,1.13,1.43
7/1/1978,0.88,1.09
8/1/1978,0.38,0.74
9/1/1978,0,0.47
10/1/1978,0.07,0.5
11/1/1978,0.37,0.46
12/1/1978,0.76,0.33
1/1/1979,0.97,0.28
2/1/1979,0.62,0.38
3/1/1979,0.84,0.81
4/1/1979,0.37,0.89
5/1/1979,0.43,0.49
6/1/1979,-0.12,0
7/1/1979,-0.06,-0.03
8/1/1979,-0.57,-0.46
9/1/1979,0.48,0.33
10/1/1979,0.14,0.01
11/1/1979,1.19,0.57
12/1/1979,0.74,0.71
1/1/1980,1.81,0.82
2/1/1980,-1,1.12
3/1/1980,0.23,0.7
4/1/1980,1.01,2.07
5/1/1980,0.09,-0.26
6/1/1980,-0.62,-0.68
7/1/1980,-1.69,-1.31
8/1/1980,-0.14,-0.17
9/1/1980,-0.5,-0.78
10/1/1980,-0.54,-1.4
11/1/1980,-1.76,-1.37
12/1/1980,-1.98,-1.23
1/1/1981,0.13,-0.65
2/1/1981,0.73,-1.71
3/1/1981,1.25,-1.27
4/1/1981,0.1,-0.08
5/1/1981,0.52,0.62
6/1/1981,1.14,1.36
7/1/1981,0.05,0
8/1/1981,-0.03,0.07
9/1/1981,0.94,1.28
10/1/1981,1.57,1.3
11/1/1981,1.53,1.2
12/1/1981,0.32,0.86
1/1/1982,-0.19,1.47
2/1/1982,-0.37,1.49
3/1/1982,-1.3,0.16
4/1/1982,1.16,0.34
5/1/1982,1.5,1.26
6/1/1982,0.39,0.2
7/1/1982,0.76,0.95
8/1/1982,-0.27,0.24
9/1/1982,0.2,0.29
10/1/1982,-0.71,-0.13
11/1/1982,0.11,-0.19
12/1/1982,0.02,0.07
1/1/1983,0.67,-0.61
2/1/1983,-1.41,-0.01
3/1/1983,-1.65,-0.17
4/1/1983,-2.99,-0.03
5/1/1983,-0.36,-0.75
6/1/1983,-0.27,-0.5
7/1/1983,-0.01,-0.29
8/1/1983,0.23,0.07
9/1/1983,1.73,1.46
10/1/1983,1.86,1.54
11/1/1983,1.6,1.41
12/1/1983,0.46,1.62
1/1/1984,0.09,1.82
2/1/1984,1.77,1.82
3/1/1984,1.37,0.64
4/1/1984,0.42,0.05
5/1/1984,-2.35,-0.1
6/1/1984,-2.69,-1.99
7/1/1984,-0.4,-0.35
8/1/1984,-0.65,-1.09
9/1/1984,-0.37,-1.29
10/1/1984,-0.3,-0.54
11/1/1984,0.06,-0.5
12/1/1984,0.64,-0.04
1/1/1985,-0.62,-0.56
2/1/1985,-0.41,-0.04
3/1/1985,0.06,0.58
4/1/1985,-0.14,-0.83
5/1/1985,-0.98,-1.26
6/1/1985,-0.52,-0.61
7/1/1985,-0.47,-0.55
8/1/1985,-0.38,-0.65
9/1/1985,-1.55,-1.66
10/1/1985,-0.7,-0.89
11/1/1985,-0.16,-0.49
12/1/1985,1.15,-0.51
1/1/1986,0.93,-0.46
2/1/1986,0.5,-0.18
3/1/1986,0.25,1.13
4/1/1986,0.42,0.87
5/1/1986,-0.45,-0.34
6/1/1986,1.02,1.01
7/1/1986,0.16,0.18
8/1/1986,0.48,0.3
9/1/1986,-1.12,-0.48
10/1/1986,-1.27,-0.91
11/1/1986,-1.78,-0.84
12/1/1986,-0.49,-1.34
1/1/1987,1.1,-0.88
2/1/1987,2.13,-1.14
3/1/1987,1.75,-0.06
4/1/1987,0.26,1
5/1/1987,0.76,1.69
6/1/1987,-0.1,0.37
7/1/1987,-0.58,-0.56
8/1/1987,-0.26,-0.06
9/1/1987,-1.1,-1.07
10/1/1987,0.19,-0.22
11/1/1987,-0.04,-0.31
12/1/1987,1.39,0.01
1/1/1988,0.96,0.39
2/1/1988,1.09,0.06
3/1/1988,-0.42,1.33
4/1/1988,1.18,1.24
5/1/1988,0.32,0.65
6/1/1988,-0.42,-0.58
7/1/1988,0.51,0.72
8/1/1988,0.64,0.64
9/1/1988,2.12,1.8
10/1/1988,1.19,1.19
11/1/1988,1.04,1.18
12/1/1988,-1.13,1.46
1/1/1989,-0.93,0.99
2/1/1989,-0.26,0.99
3/1/1989,0.87,-0.91
4/1/1989,0.74,-0.29
5/1/1989,0.15,-0.09
6/1/1989,0.16,0.28
7/1/1989,1.02,1.09
8/1/1989,0.73,0.67
9/1/1989,0.53,0.49
10/1/1989,-0.34,0.29
11/1/1989,-0.27,0.25
12/1/1989,-0.53,0.13
1/1/1990,-0.79,-0.62
2/1/1990,-0.24,-0.37
3/1/1990,-0.1,-0.64
4/1/1990,-1.03,-1.52
5/1/1990,1.75,1.54
6/1/1990,1.45,1.41
7/1/1990,1.24,1.04
8/1/1990,0.9,1.35
9/1/1990,-0.25,0.44
10/1/1990,0.19,0.81
11/1/1990,-0.25,0.39
12/1/1990,0.92,0.24
1/1/1991,0.53,0.22
2/1/1991,-0.22,-0.35
3/1/1991,-0.71,0.81
4/1/1991,0.47,0.47
5/1/1991,0.23,0
6/1/1991,1.2,1.09
7/1/1991,0.67,0.69
8/1/1991,0.62,0.59
9/1/1991,-0.23,0.32
10/1/1991,-0.67,-0.16
11/1/1991,-0.75,-0.16
12/1/1991,-0.96,-0.73
1/1/1992,0.01,-0.81
2/1/1992,-1.41,-0.92
3/1/1992,-1.65,-1.22
4/1/1992,-1.24,-0.76
5/1/1992,-0.53,-0.93
6/1/1992,-0.62,-0.88
7/1/1992,-0.93,-1.16
8/1/1992,0.09,-0.1
9/1/1992,0.35,0.02
10/1/1992,0.49,-0.12
11/1/1992,-0.22,-0.2
12/1/1992,-0.63,-0.07
1/1/1993,-0.44,0.29
2/1/1993,-0.96,-0.36
3/1/1993,-0.71,-0.82
4/1/1993,-0.81,-1.09
5/1/1993,-1.44,-1.86
6/1/1993,-1.31,-1.55
7/1/1993,-0.58,-0.76
8/1/1993,-0.36,-0.71
9/1/1993,-0.66,-1.19
10/1/1993,0.28,-0.14
11/1/1993,0.26,-0.14
12/1/1993,1.24,0.18
1/1/1994,0.22,0.22
2/1/1994,1.23,0.39
3/1/1994,0.88,1.3
4/1/1994,0.74,0.34
5/1/1994,0.23,0.66
6/1/1994,1.12,1.24
7/1/1994,0.98,1.05
8/1/1994,0.95,0.9
9/1/1994,-0.43,0.12
10/1/1994,0.26,0.7
11/1/1994,0.25,0.78
12/1/1994,1.27,0.37
1/1/1995,0.47,0.26
2/1/1995,0.38,0.23
3/1/1995,0.99,1.35
4/1/1995,-0.01,0.19
5/1/1995,0.54,0.49
6/1/1995,-0.12,0.05
7/1/1995,0.4,0.33
8/1/1995,-0.09,0.01
9/1/1995,0.38,0.24
10/1/1995,0.95,0.93
11/1/1995,1.17,0.82
12/1/1995,1.24,0.96
1/1/1996,-0.13,0.83
2/1/1996,-0.29,1.12
3/1/1996,-0.37,1.17
4/1/1996,0.32,-0.19
5/1/1996,-0.63,-0.87
6/1/1996,-0.2,-0.35
7/1/1996,0.13,0.13
8/1/1996,0.77,0.54
9/1/1996,0.63,0.44
10/1/1996,1.17,0.99
11/1/1996,0.99,1.22
12/1/1996,1.37,1.25
1/1/1997,0.72,1.27
2/1/1997,0.35,0.98
3/1/1997,0.63,1.4
4/1/1997,0.94,0.9
5/1/1997,0.17,0.13
6/1/1997,0.45,0.5
7/1/1997,0.08,0.25
8/1/1997,0.83,0.78
9/1/1997,-0.37,-0.18
10/1/1997,-0.49,-0.4
11/1/1997,-0.29,0.31
12/1/1997,1.14,0.31
1/1/1998,1.9,0.34
2/1/1998,1.12,-0.18
3/1/1998,-0.48,1.06
4/1/1998,-1.18,1.71
5/1/1998,-1.27,-0.43
6/1/1998,-1.5,-1.72
7/1/1998,-0.2,-0.42
8/1/1998,0.53,0.21
9/1/1998,1,0.39
10/1/1998,1.3,0.95
11/1/1998,1.06,1.12
12/1/1998,1.19,1.42
1/1/1999,0.44,1.32
2/1/1999,-0.35,1
3/1/1999,-0.51,1.11
4/1/1999,-1.02,-0.16
5/1/1999,0.55,0.3
6/1/1999,0.16,0.01
7/1/1999,-0.09,-0.3
8/1/1999,-0.78,-0.6
9/1/1999,-0.63,-0.54
10/1/1999,0.29,0.12
11/1/1999,0.43,-0.25
12/1/1999,0.72,-0.2
1/1/2000,-2.07,0
2/1/2000,-0.37,0.35
3/1/2000,-0.53,0.61
4/1/2000,-0.83,-1.87
5/1/2000,-0.06,-0.33
6/1/2000,0.83,0.71
7/1/2000,0.26,0.08
8/1/2000,0.94,0.83
9/1/2000,-0.2,0.15
10/1/2000,-0.2,-0.07
11/1/2000,-1.38,-0.24
12/1/2000,-0.75,-0.63
1/1/2001,-0.09,-0.36
2/1/2001,0.26,-1.45
3/1/2001,0.79,-0.63
4/1/2001,0.04,-0.32
5/1/2001,-0.84,-0.8
6/1/2001,-0.06,0.04
7/1/2001,-0.88,-0.9
8/1/2001,-0.34,-0.59
9/1/2001,-1.2,-1.14
10/1/2001,0.19,-0.36
11/1/2001,0.07,-0.28
12/1/2001,0.84,-0.53
1/1/2002,-0.02,0.06
2/1/2002,0.13,0.01
3/1/2002,0.21,0.8
4/1/2002,0.92,0.28
5/1/2002,0.71,0.57
6/1/2002,1.23,1.22
7/1/2002,-0.46,-0.25
8/1/2002,-0.23,-0.05
9/1/2002,-1.94,-0.94
10/1/2002,-1.02,-1.12
11/1/2002,-1.59,-1.35
12/1/2002,-0.53,-2.07
